tr256	<img src="responsible.jpg" />	If a person is {{c1::responsible}}, they do the right things.<br />→ &nbspI try to be {{c1::responsible}} and save money.	responsible	[rɪ'spɔn(t)səbl]	sorumluluk sahibi, sorumlu	[sound:responsible.mp3]	sse_4000
tr257	<img src="sight.jpg" />	A {{c1::sight}} is something interesting to see.<br />→ &nbspI saw the pyramids of Egypt. What a {{c1::sight}}!	sight	[saɪt]	görüş	[sound:sight.mp3]	sse_4000
tr258	<img src="spot.jpg" />	A {{c1::spot}} is a place where something happens.<br />→ &nbspThe kitchen is a good {{c1::spot}} to eat meals.	spot	[spɔt]	benek, nokta	[sound:spot.mp3]	sse_4000
tr259	<img src="structure.jpg" />	A {{c1::structure}} is a building.<br />→ &nbspThey just built a beautiful new {{c1::structure}} downtown.	structure	['strʌkʧə]	yapı	[sound:structure.mp3]	sse_4000
tr260	<img src="whole.jpg" />	{{c1::whole}}  means all of something.<br />→ &nbspI ate the {{c1::whole}} pie. We don't have any more.	whole	[həul]	bütün	[sound:whole.mp3]	sse_4000
tr261	<img src="coach.jpg" />	A {{c1::coach}} is a person who teaches sports.<br />→ &nbspMy {{c1::coach}} gets very excited during games.	coach	[kəuʧ]	koç, antrenör	[sound:coach.mp3]	sse_4000
tr262	<img src="control.jpg" />	To {{c1::control}} something is to make it do what you want.<br />→ &nbspTo {{c1::control}} the TV, just push the buttons	control	[kən'trəul]	kontrol etmek	[sound:control.mp3]	sse_4000
tr263	<img src="description.jpg" />	A {{c1::description}} of someone or something says what they are like.<br />→ &nbspI gave a {{c1::description}} of the man with the gun and hat to the police.	description	[dɪ'skrɪpʃ(ə)n]	açıklama, tarif	[sound:description.mp3]	sse_4000
tr264	<img src="direct.jpg" />	If something is {{c1::direct}}, it goes straight between two places.<br />→ &nbspThe green path is a {{c1::direct}} route to my house.	direct	[dɪ'rekt],[daɪ-]&nbsp;	direkt, doğrudan	[sound:direct.mp3]	sse_4000
tr265	<img src="exam.jpg" />	An {{c1::exam}} is a test.<br />→ &nbspI did some practice questions for the math {{c1::exam}} on the board.	exam	[ɪg'zæm]	sınav	[sound:exam.mp3]	sse_4000
tr266	<img src="example.jpg" />	An {{c1::example}} of something is a thing that is typical of it.<br />→ &nbspCola is an {{c1::example}} of a soft drink.	example	[ɪg'zɑːmpl]	örnek	[sound:example.mp3]	sse_4000
tr267	<img src="limit.jpg" />	A {{c1::limit}} is the largest or smallest amount of something that you allow.<br />→ &nbspMy mother put a {{c1::limit}} on how much I could use the phone.	limit	['lɪmɪt]	sınır, limit	[sound:limit.mp3]	sse_4000
tr268	<img src="local.jpg" />	If something is {{c1::local}}, it is nearby.<br />→ &nbspThe {{c1::local}} market in my neighborhood sells all the food we need.	local	['ləuk(ə)l]	yerel, lokal	[sound:local.mp3]	sse_4000
tr269	<img src="magical.jpg" />	{{c1::magical}} describes a quality that makes someone or something special.<br />→ &nbspThe fireworks made the night sky look so {{c1::magical}}.	magical	['mæʤɪk(ə)l]	büyülü, sihirli	[sound:magical.mp3]	sse_4000
tr270	<img src="mail.jpg" />	{{c1::mail}} is letters and other things sent to people.<br />→ &nbspI get a lot of {{c1::mail}} because I have friends all over the world.	mail	[meil]	posta	[sound:mail.mp3]	sse_4000
tr271	<img src="novel.jpg" />	A {{c1::novel}} is a book that tells a story.<br />→ &nbspHe wrote a great {{c1::novel}} about ancient China.	novel	['nɔv(ə)l]	Roman	[sound:novel.mp3]	sse_4000
tr272	<img src="outline.jpg" />	An {{c1::outline}} is the plan for a story or essay.<br />→ &nbspBefore I wrote my essay, I made an {{c1::outline}}.	outline	['autlaɪn]	taslak plan	[sound:outline.mp3]	sse_4000
tr273	<img src="poet.jpg" />	A {{c1::poet}} is a person who writes poems.<br />→ &nbspWilliam Shakespeare was one of the greatest {{c1::poet}}s.	poet	['pəuɪt]	şair	[sound:poet.mp3]	sse_4000
tr274	<img src="print.jpg" />	To {{c1::print}} something is to put it onto paper.<br />→ &nbspMake sure that you {{c1::print}} your name clearly.	print	[prɪnt]	baskı almak	[sound:print.mp3]	sse_4000
tr275	<img src="scene.jpg" />	A {{c1::scene}} is one part of a book or movie.<br />→ &nbspA movie is made up of many short pieces or {{c1::scene}}s.	scene	[siːn]	sahne	[sound:scene.mp3]	sse_4000
tr276	<img src="sheet.jpg" />	A {{c1::sheet}} is a thin flat piece of paper.<br />→ &nbspI only needed a single {{c1::sheet}} of paper to do my homework.	sheet	[ʃiːt]	tabaka, yaprak	[sound:sheet.mp3]	sse_4000
tr277	<img src="silly.jpg" />	If someone or something is {{c1::silly}}, they show a lack of thought.<br />→ &nbspI made a {{c1::silly}} mistake of dropping mom's vase.	silly	['sɪlɪ]	saçma, şapşalca	[sound:silly.mp3]	sse_4000
tr278	<img src="store.jpg" />	A {{c1::store}} is a place where you can buy things.<br />→ &nbspI picked up a few things at the grocery {{c1::store}}.	store	[stɔː]	mağaza, dükkan	[sound:store.mp3]	sse_4000
tr279	<img src="suffer.jpg" />	To {{c1::suffer}} is to feel pain.<br />→ &nbspHer headache made her {{c1::suffer}} all day.	suffer	['sʌfə]	acı çekmek	[sound:suffer.mp3]	sse_4000
tr280	<img src="technology.jpg" />	{{c1::technology}} is new things made by using science.<br />→ &nbspHe loves {{c1::technology}} such as laptop computers.	technology	[tek'nɔləʤɪ]	teknoloji	[sound:technology.mp3]	sse_4000
tr281	<img src="across.jpg" />	To go {{c1::across}} something is to go to the other side of it.<br />→ &nbspHe walked {{c1::across}} the board to the other side.	across	[ə'krɔs]	karşıya	[sound:across.mp3]	sse_4000
tr282	<img src="breathe.jpg" />	To {{c1::breathe}} means to let air go in and out of our body.<br />→ &nbspWe need strong healthy lungs to help us {{c1::breathe}} well.	breathe	[briːð]	nefes almak	[sound:breathe.mp3]	sse_4000
tr283	<img src="characteristic.jpg" />	A {{c1::characteristic}} is something that shows what a person or a thing is like.<br />→ &nbspOne {{c1::characteristic}} of tigers is their black stripes.	characteristic	[ˌkærəktə'rɪstɪk]	karakteristik	[sound:characteristic.mp3]	sse_4000
tr284	<img src="consume.jpg" />	To {{c1::consume}} something means to eat or drink it.<br />→ &nbspJack {{c1::consume}}d a whole plate of spaghetti.	consume	[kən'sjuːm]	tüketmek	[sound:consume.mp3]	sse_4000
tr285	<img src="excite.jpg" />	To {{c1::excite}} someone means to make them happy and interested.<br />→ &nbspI heard about the school dance on Friday. This {{c1::excite}}d me.	excite	[ɪk'saɪt]	heyecanlandırmak	[sound:excite.mp3]	sse_4000
tr286	<img src="extreme.jpg" />	If something is {{c1::extreme}}, it is in a large amount or degree.<br />→ &nbsp;His workout was so {{c1::extreme}} that he was sweating heavily.	extreme	[ɪks'triːm], [ek-]&nbsp;	aşırı, ekstrem	[sound:extreme.mp3]	sse_4000
tr287	<img src="fear.jpg" />	{{c1::fear}} is the feeling of being afraid.<br />→ &nbspI have a great {{c1::fear}} of skateboarding.	fear	[fɪə]	korku	[sound:fear.mp3]	sse_4000
tr288	<img src="fortunate.jpg" />	If you are {{c1::fortunate}}, you are lucky.<br />→ &nbspI was {{c1::fortunate}} to get a seat.	fortunate	['fɔːʧ(ə)nət]	şanslı	[sound:fortunate.mp3]	sse_4000
tr289	<img src="happen.jpg" />	If someone {{c1::happen}}s  to do something, they do it by chance.<br />→ &nbspI {{c1::happen}} to meet some new friends at school today.	happen	['hæp(ə)n]	olmak	[sound:happen.mp3]	sse_4000
tr290	<img src="length.jpg" />	The {{c1::length}} of something is how long it is from one end to the other.<br />→ &nbspThe {{c1::length}} of the floor is three meters.	length	[leŋ(k)θ]	uzunluk	[sound:length.mp3]	sse_4000
tr291	<img src="mistake.jpg" />	A {{c1::mistake}} is something you do wrong.<br />→ &nbspMy boss always yells at me when I make a {{c1::mistake}}.	mistake	[mɪ'steɪk]	hata	[sound:mistake.mp3]	sse_4000
tr292	<img src="observe.jpg" />	To {{c1::observe}} something is to watch it.<br />→ &nbspBrian {{c1::observe}}d the sun rising over the mountains.	observe	[əb'zɜːv]	gözlemlemek	[sound:observe.mp3]	sse_4000
tr293	<img src="opportunity.jpg" />	An {{c1::opportunity}} is a chance to do something.<br />→ &nbspI had an {{c1::opportunity}} to take pictures in the jungle.	opportunity	[ˌɔpə'tjuːnətɪ]	fırsat	[sound:opportunity.mp3]	sse_4000
tr294	<img src="prize.jpg" />	A {{c1::prize}} is something of value that is given to the winner.<br />→ &nbspI won a {{c1::prize}} for getting the best grade on my science test.	prize	[praɪz]	ödül	[sound:prize.mp3]	sse_4000
tr295	<img src="race.jpg" />	A {{c1::race}} is a contest to see who is the fastest.<br />→ &nbspPaul is a fast runner, so he easily won the {{c1::race}}.	race	[reɪs]	yarış	[sound:race.mp3]	sse_4000
tr296	<img src="realize.jpg" />	To {{c1::realize}} is to suddenly understand.<br />→ &nbsp;After I left my house, I {{c1::realize}}d that I left the light on.	realize	['rɪəlaɪz]	gerçekleştirmek	[sound:realize.mp3]	sse_4000
tr297	<img src="respond.jpg" />	To {{c1::respond}} is to give an answer to what someone else said.<br />→ &nbspWhen the teacher asked the question, we all {{c1::respond}}ed.	respond	[rɪ'spɔnd]	cevap vermek	[sound:respond.mp3]	sse_4000
tr298	<img src="risk.jpg" />	A {{c1::risk}} is a chance of something bad happening.<br />→ &nbspI took a {{c1::risk}} and climbed the snowy mountain.	risk	[rɪsk]	risk	[sound:risk.mp3]	sse_4000
tr299	<img src="wonder.jpg" />	To {{c1::wonder}} is to ask yourself questions or have a need to know.<br />→ &nbsp;The young mother {{c1::wonder}}ed if she'd have a boy or a girl.	wonder	['wʌndə]	merak etmek	[sound:wonder.mp3]	sse_4000
tr300	<img src="yet.jpg" />	{{c1::yet}} is used to say something has not happened up to now.<br />→ &nbspWe can't go out {{c1::yet}}; we're still eating.	yet	[jet]	hala	[sound:yet.mp3]	sse_4000
tr301	<img src="academy.jpg" />	An {{c1::academy}} is a special type of school.<br />→ &nbspThere are many courses taught at the {{c1::academy}} that I go to.	academy	[ə'kædəmɪ]	akademi	[sound:academy.mp3]	sse_4000
tr302	<img src="ancient.jpg" />	If something is {{c1::ancient}}, it is very old.<br />→ &nbspI want to see the {{c1::ancient}} buildings in Rome.	ancient	['eɪn(t)ʃ(ə)nt]	Antik	[sound:ancient.mp3]	sse_4000
tr303	<img src="board.jpg" />	A {{c1::board}} is a flat piece of wood.<br />→ &nbspThe sign was made of a few wooden {{c1::board}}s.	board	[bɔːd]	yazı tahtası	[sound:board.mp3]	sse_4000
tr304	<img src="century.jpg" />	A {{c1::century}} is one hundred years.<br />→ &nbspOur company is celebrating a {{c1::century}} of business in London.	century	['senʧ(ə)rɪ]	yüzyıl	[sound:century.mp3]	sse_4000
tr305	<img src="clue.jpg" />	A {{c1::clue}} is a fact or object that helps solve a mystery or crime.<br />→ &nbspThe detective found some {{c1::clue}}s on the sidewalk.	clue	[kluː]	ipucu	[sound:clue.mp3]	sse_4000
tr306	<img src="concert.jpg" />	A {{c1::concert}} is an event where you listen to people play music.<br />→ &nbspI enjoyed the {{c1::concert}} last night. The band was very good.	concert	['kɔnsət]	konser	[sound:concert.mp3]	sse_4000
tr307	<img src="county.jpg" />	A {{c1::county}} is the largest political division of a state in the US.<br />→ &nbspHe wanted to represent the citizens of his {{c1::county}}.	county	['kauntɪ]	ilçe	[sound:county.mp3]	sse_4000
tr308	<img src="dictionary.jpg" />	A {{c1::dictionary}} is a book that tells you what words mean.<br />→ &nbspI use the {{c1::dictionary}} to learn new words.	dictionary	['dɪkʃ(ə)n(ə)rɪ]	sözlük	[sound:dictionary.mp3]	sse_4000
tr309	<img src="exist.jpg" />	To {{c1::exist}} is to be real.<br />→ &nbspDo you really think that unicorns ever {{c1::exist}}ed?	exist	[ɪg'zɪst]	var olmak	[sound:exist.mp3]	sse_4000
tr310	<img src="flat.jpg" />	{{c1::flat}} describes something that is level and smooth with no curved parts.<br />→ &nbspMy parents bought a new {{c1::flat}} screen TV over the weekend.	flat	[flæt]	düz	[sound:flat.mp3]	sse_4000
tr311	<img src="gentleman.jpg" />	A {{c1::gentleman}} is a nice man.<br />→ &nbspMy grandfather is a kind and helpful {{c1::gentleman}}.	gentleman	['ʤentlmən]	beyefendi	[sound:gentleman.mp3]	sse_4000
tr312	<img src="hidden.jpg" />	{{c1::hidden}} means to be not easily noticed or too hard to find.<br />→ &nbspThe {{c1::hidden}} camera recorded everything in the parking lot.	hidden	['hɪd(ə)n]	gizli	[sound:hidden.mp3]	sse_4000
tr313	<img src="maybe.jpg" />	{{c1::maybe}} is used to show that something is possible or may be true.<br />→ &nbspIf I focus hard enough, {{c1::maybe}} I can come up with the right answer.	maybe	['meɪbɪ]	belki	[sound:maybe.mp3]	sse_4000
tr314	<img src="officer.jpg" />	An {{c1::officer}} is a leader in the army.<br />→ &nbspThe soldiers followed the orders of the {{c1::officer}}.	officer	['ɔfɪsə]	subay	[sound:officer.mp3]	sse_4000
tr315	<img src="original.jpg" />	If something is {{c1::original}}, it is the first one of that thing.<br />→ &nbspThis is the {{c1::original}} painting of the Mona Lisa.	original	[ə'rɪʤ(ə)n(ə)l]	orijinal	[sound:original.mp3]	sse_4000
tr316	<img src="pound.jpg" />	To {{c1::pound}} something is to hit it many times with a lot of force.<br />→ &nbspHe {{c1::pound}}ed the nail with the hammer.	pound	[paund]	pound	[sound:pound.mp3]	sse_4000
tr317	<img src="process.jpg" />	A {{c1::process}} is the steps to take to do something.<div>(A series of steps leading to a result)<br />→ &nbsp;Making a cake is a long {{c1::process}}.</div>	process	['prəuses]	süreç	[sound:process.mp3]	sse_4000
tr318	<img src="publish.jpg" />	To {{c1::publish}} a book is to get it printed and ready to sell.<br />→ &nbsp;That company {{c1::publish}}es daily newspapers.	publish	['pʌblɪʃ]	Yayınlamak	[sound:publish.mp3]	sse_4000
tr319	<img src="theater.jpg" />	A {{c1::theater}} is a building where you watch plays, shows, and movies.<br />→ &nbspWe went to the {{c1::theater}} to see a play.	theater	['θɪətə]	tiyatro	[sound:theater.mp3]	sse_4000
tr320	<img src="wealth.jpg" />	{{c1::wealth}} is a large amount of money.<br />→ &nbspOne of the most important things to some people is {{c1::wealth}}.	wealth	[welθ]	servet	[sound:wealth.mp3]	sse_4000
tr321	<img src="appreciate.jpg" />	To {{c1::appreciate}} something is to understand its good qualities.<br />→ &nbspI can {{c1::appreciate}} the lovely scenery.	appreciate	[ə'priːʃɪeɪt]	takdir etmek	[sound:appreciate.mp3]	sse_4000
tr322	<img src="available.jpg" />	If something is {{c1::available}}, it means you can get it.<br />→ &nbspThere were many seats {{c1::available}} in the room.	available	[ə'veɪləbl]	mevcut, müsait	[sound:available.mp3]	sse_4000
tr323	<img src="beat.jpg" />	To {{c1::beat}} someone means to do better than they do.<br />→ &nbspI managed to {{c1::beat}} everyone in the race.	beat	[biːt]	dövmek	[sound:beat.mp3]	sse_4000
tr324	<img src="bright.jpg" />	If something is {{c1::bright}}, it shows a lot of light.<br />→ &nbspThe {{c1::bright}} light from the explosion hurt my eyes.	bright	[braɪt]	parlak	[sound:bright.mp3]	sse_4000
tr325	<img src="celebrate.jpg" />	To {{c1::celebrate}} is to do something to show that an event is special.<br />→ &nbspWe all {{c1::celebrate}}d when we heard the great news.	celebrate	['seləbreɪt]	kutlamak	[sound:celebrate_1397924728875.mp3]	sse_4000
tr326	<img src="determine.jpg" />	To {{c1::determine}} means to choose or make a decision.<br />→ &nbspHe tried to {{c1::determine}} which one to eat first.	determine	[dɪ'tɜːmɪn]	belirlemek	[sound:determine.mp3]	sse_4000
tr327	<img src="disappear.jpg" />	To {{c1::disappear}} means to go away or not be seen.<br />→ &nbspThe top of the building is {{c1::disappear}}ing in the clouds.	disappear	[ˌdɪsə'pɪə]	kaybolmak, görünmez olmak	[sound:disappear.mp3]	sse_4000
tr328	<img src="else.jpg" />	If you talk about something {{c1::else}}, you talk about something different.<br />→ &nbspI wanted a bike for my birthday, but I got something {{c1::else}}.	else	[els]	Başka	[sound:else.mp3]	sse_4000
tr329	<img src="fair.jpg" />	{{c1::fair}} describes treating someone in a way that is reasonable or right.<br />→ &nbspHe sold me his car for a {{c1::fair}} price.	fair	[feə]	adil	[sound:fair.mp3]	sse_4000
tr330	<img src="flow.jpg" />	To {{c1::flow}} is to move easily and continuously in one direction.<br />→ &nbspThe water {{c1::flow}}ed over the rocks and into the lake.	flow	[fləu]	akış, akmak	[sound:flow.mp3]	sse_4000
tr331	<img src="forward.jpg" />	If you move {{c1::forward}}, you move in the direction in front of you.<br />→ &nbspWhen he saw his mother, the baby crawled {{c1::forward}} to her.	forward	['fɔːwəd]	ileri, ileriye doğru	[sound:forward.mp3]	sse_4000
tr332	<img src="hill.jpg" />	A {{c1::hill}} is a round area of land. It is higher than the land around it.<br />→ &nbspThe sun was rising above the green {{c1::hill}}s.	hill	[hɪl]	Tepe	[sound:hill.mp3]	sse_4000
tr333	<img src="level.jpg" />	A {{c1::level}} is a point on a scale that measures something.<br />→ &nbspPlease check the {{c1::level}} of the temperature.	level	['lev(ə)l]	seviye, düzey	[sound:level.mp3]	sse_4000
tr334	<img src="lone.jpg" />	If someone or something is {{c1::lone}}, they are the only one of that kind.<br />→ &nbspA {{c1::lone}} man walked along the street.	lone	[ləun]	yalnız	[sound:lone.mp3]	sse_4000
tr335	<img src="puddle.jpg" />	A {{c1::puddle}} is a pool of liquid on the ground.<br />→ &nbspWhen the ice melted, it formed a {{c1::puddle}}.	puddle	['pʌdl]	su birikintisi	[sound:puddle.mp3]	sse_4000
tr336	<img src="response.jpg" />	A {{c1::response}} is the answer to a question.<br />→ &nbspHe asked if I was sad. My {{c1::response}} was "No".	response	[rɪ'spɔn(t)s]	tepki, yanıt	[sound:response.mp3]	sse_4000
tr337	<img src="season.jpg" />	A {{c1::season}} is a time of the year: spring, summer, fall or winter.<br />→ &nbspFall is a warm {{c1::season}} while winter is very cold.	season	['siːz(ə)n]	mevsim	[sound:season.mp3]	sse_4000
tr338	<img src="solution.jpg" />	A {{c1::solution}} is a way to solve a problem.<br />→ &nbspThere are many problems. We need {{c1::solution}}s.	solution	[sə'luːʃ(ə)n]	çözüm	[sound:solution.mp3]	sse_4000
tr339	<img src="waste.jpg" />	To {{c1::waste}} means to carelessly use something all up.<br />→ &nbspTurn off the water so you don't {{c1::waste}} it.	waste	[weɪst]	atık, çöp	[sound:waste.mp3]	sse_4000
tr340	<img src="whether.jpg" />	You use {{c1::whether}} when you must choose between two things.<br />→ &nbspI could not decide {{c1::whether}} to go left or right.	whether	['(h)weðə]	olup olmadığını	[sound:whether.mp3]	sse_4000
tr341	<img src="argue.jpg" />	To {{c1::argue}} is to angrily speak to someone because you do not agree.<br />→ &nbspWe {{c1::argue}}d about where to go for dinner.	argue	['ɑːgjuː]	tartışmak	[sound:argue.mp3]	sse_4000
tr342	<img src="communicate.jpg" />	To {{c1::communicate}} is to give information by talking, writing, etc.<br />→ &nbspI {{c1::communicate}}d  with Paul about his new ideas.	communicate	[kə'mjuːnɪkeɪt]	iletişim kurmak	[sound:communicate.mp3]	sse_4000
tr343	<img src="crowd.jpg" />	A {{c1::crowd}} is a large group of people.<br />→ &nbspA large {{c1::crowd}} had gathered on the street to see the accident.	crowd	[kraud]	kalabalık	[sound:crowd.mp3]	sse_4000
tr344	<img src="depend.jpg" />	To {{c1::depend}} on someone or something is to need them.<br />→ &nbspChildren {{c1::depend}} on their parents for many things.	depend	[dɪ'pend]	bağlı olmak, güvenmek	[sound:depend.mp3]	sse_4000
tr345	<img src="dish.jpg" />	A {{c1::dish}} is a plate.<br />→ &nbspShe put a clean white {{c1::dish}} on the table.	dish	[dɪʃ]	tabak	[sound:dish.mp3]	sse_4000
tr346	<img src="empty.jpg" />	If something is {{c1::empty}}, it does not have anything in it.<br />→ &nbspMy gas tank was almost {{c1::empty}}, so I couldn't drive my car very long.	empty	['emptɪ]	boş	[sound:empty.mp3]	sse_4000
tr347	<img src="exact.jpg" />	If something is {{c1::exact}}, it is just the right amount.<br />→ &nbspPlease use the {{c1::exact}} amount of sugar for the cake.	exact	[ɪg'zækt]	tam, kesin	[sound:exact.mp3]	sse_4000
tr348	<img src="fresh.jpg" />	If something is {{c1::fresh}}, it is new.<br />→ &nbspI just bought these oranges. They are very {{c1::fresh}}.	fresh	[freʃ]	taze	[sound:fresh.mp3]	sse_4000
tr349	<img src="gather.jpg" />	To {{c1::gather}} is to collect several things usually from different places.<br />→ &nbspSam {{c1::gather}}ed some flowers for his mother.	gather	['gæðə]	toplamak	[sound:gather.mp3]	sse_4000
tr350	<img src="indicate.jpg" />	To {{c1::indicate}} means to show, point or make something clear.<br />→ &nbspHe pointed to his eyes to {{c1::indicate}} where he had hurt himself.	indicate	['ɪndɪkeɪt]	belirtmek	[sound:indicate.mp3]	sse_4000
tr351	<img src="item.jpg" />	An {{c1::item}} is a thing that you buy or sell.<br />→ &nbspI have many {{c1::item}}s for school in my bag.	item	['aɪtəm]	madde	[sound:item.mp3]	sse_4000
tr352	<img src="offer.jpg" />	To {{c1::offer}} is to present someone with something.<br />→ &nbspHe {{c1::offer}}ed me the keys to his car.	offer	['ɔfə]	teklif etmek	[sound:offer.mp3]	sse_4000
tr353	<img src="price.jpg" />	The {{c1::price}} of something is how much it costs.<br />→ &nbspWhat is the {{c1::price}} of this item?	price	[praɪs]	fiyat	[sound:price.mp3]	sse_4000
tr354	<img src="product.jpg" />	A {{c1::product}} is something that is made.<br />→ &nbspMy sister has many beauty {{c1::product}}s in her room.	product	['prɔdʌkt]	ürün	[sound:product.mp3]	sse_4000
tr355	<img src="property.jpg" />	{{c1::property}} is something that someone owns.<br />→ &nbspThe house is now my {{c1::property}}.	property	['prɔpətɪ]	özellik, mal mülk, emlak	[sound:property.mp3]	sse_4000
tr356	<img src="purchase.jpg" />	To {{c1::purchase}} something is to buy it.<br />→ &nbspI recently {{c1::purchase}}d a new car.	purchase	['pɜːʧəs]	satın almak	[sound:purchase.mp3]	sse_4000
tr357	<img src="recommend.jpg" />	To {{c1::recommend}} something is to say that someone should do it.<br />→ &nbspMy doctor {{c1::recommend}}ed that I get some exercise.	recommend	[ˌrekə'mend]	önermek, tavsiye etmek	[sound:recommend.mp3]	sse_4000
tr358	<img src="select.jpg" />	To {{c1::select}} something is to choose it.<br />→ &nbspI hope that I {{c1::select}}ed the right answers on the test.	select	[sɪ'lekt]	seçmek, tercih etmek	[sound:select.mp3]	sse_4000
tr359	<img src="tool.jpg" />	A {{c1::tool}} is something that helps you do a task.<br />→ &nbspWe used a {{c1::tool}} to fix the window.	tool	[tuːl]	araç, alet	[sound:tool.mp3]	sse_4000
tr360	<img src="treat.jpg" />	To {{c1::treat}} is to act in a certain way toward someone.<br />→ &nbspThe cats {{c1::treat}}ed the mouse very nicely.	treat	[triːt]	davranmak, muamele etmek	[sound:treat.mp3]	sse_4000
tr361	<img src="alive.jpg" />	If someone or something is {{c1::alive}}, they are not dead.<br />→ &nbspMy grandparents are still {{c1::alive}} even though they are over 90.	alive	[ə'laɪv]	canlı	[sound:alive.mp3]	sse_4000
tr362	<img src="bone.jpg" />	A {{c1::bone}} is a hard part of the body.<br />→ &nbspI brought home a nice {{c1::bone}} for my dog.	bone	[bəun]	kemik	[sound:bone.mp3]	sse_4000
tr363	<img src="bother.jpg" />	To {{c1::bother}} is to make the effort to do something.<br />→ &nbspNo one {{c1::bother}}ed to wash the dishes today.	bother	['bɔðə]	umursamak, dert etmek	[sound:bother.mp3]	sse_4000
tr364	<img src="captain.jpg" />	A {{c1::captain}} is the person who leads a ship or airplane.<br />→ &nbspThe {{c1::captain}} sailed his ship to Australia.	captain	['kæptɪn]	Kaptan	[sound:captain.mp3]	sse_4000
tr365	<img src="conclusion.jpg" />	The {{c1::conclusion}} of something is the final part of it.<br />→ &nbsp;At the {{c1::conclusion}} for the race, the spectators cheered for the winner.	conclusion	[kən'kluːʒ(ə)n]	Sonuç	[sound:conclusion.mp3]	sse_4000
tr366	<img src="doubt.jpg" />	{{c1::doubt}} is a feeling of not being sure.<br />→ &nbspI have {{c1::doubt}} that the story is true.	doubt	[daut]	şüphe	[sound:doubt.mp3]	sse_4000
tr367	<img src="explore.jpg" />	To {{c1::explore}} is to look for new places.<br />→ &nbspHe wants to {{c1::explore}} the world and see new things.	explore	[ɪk'splɔː]	keşfetmek	[sound:explore.mp3]	sse_4000
tr368	<img src="foreign.jpg" />	If something is {{c1::foreign}}, it is from a different country.<br />→ &nbspMexican food is a popular {{c1::foreign}} food.	foreign	['fɔrɪn]	yabancı	[sound:foreign.mp3]	sse_4000
tr369	<img src="glad.jpg" />	If you are {{c1::glad}}, you are happy.<br />→ &nbspI am {{c1::glad}} you came to my party.	glad	[glæd]	memnun	[sound:glad.mp3]	sse_4000
tr370	<img src="however.jpg" />	{{c1::however}} means despite or not being influenced by something.<br />→ &nbspShe is a great cook. {{c1::however}}, she never had professional lessons.	however	[hau'evə]	ancak, bununla birlikte	[sound:however.mp3]	sse_4000
tr371	<img src="injustice.jpg" />	{{c1::injustice}} is a lack of fairness or justice.<br />→ &nbspPutting an innocent person in jail is an act of {{c1::injustice}}.	injustice	[ɪn'ʤʌstɪs]	adaletsizlik	[sound:injustice.mp3]	sse_4000
tr372	<img src="international.jpg" />	If something is {{c1::international}}, it involves more than one country.<br />→ &nbspThe United Nations is a powerful {{c1::international}} organization.	international	[ˌɪntə'næʃ(ə)n(ə)l]	Uluslararası	[sound:international.mp3]	sse_4000
tr373	<img src="lawyer.jpg" />	A {{c1::lawyer}} works with the law and represents people in court.<br />→ &nbspThe {{c1::lawyer}} left the courthouse after the judge made her decision.	lawyer	['lɔɪə], ['lɔːjə]&nbsp;	avukat	[sound:lawyer.mp3]	sse_4000
tr374	<img src="mention.jpg" />	To {{c1::mention}} something is to talk about it.<br />→ &nbspThe doctors {{c1::mention}}ed the problems that the patient was having.	mention	['menʃ(ə)n]	bahsetmek, söz etmek	[sound:mention.mp3]	sse_4000
tr375	<img src="policy.jpg" />	A {{c1::policy}} is a rule.<br />→ &nbspHe told us that his {{c1::policy}} was to put customers first.	policy	['pɔləsɪ]	politika	[sound:policy.mp3]	sse_4000
tr376	<img src="social.jpg" />	If something is {{c1::social}}, it is about many people in a community.<br />→ &nbspPeople should come together and fix the world's {{c1::social}} problems.	social	['səuʃ(ə)l]	sosyal	[sound:social.mp3]	sse_4000
tr377	<img src="speech.jpg" />	A {{c1::speech}} is something said to a group of people.<br />→ &nbspShe gave a {{c1::speech}} to the class.	speech	[spiːʧ]	konuşma	[sound:speech.mp3]	sse_4000
tr378	<img src="staff.jpg" />	A {{c1::staff}} is a group of people working together in a company.<br />→ &nbspMy dad has a {{c1::staff}} of four people to help him at the office.	staff	[stɑːf]	Personel, ekip	[sound:staff.mp3]	sse_4000
tr379	<img src="toward.jpg" />	If you go {{c1::toward}} something, you go closer to it.<br />→ &nbspSanta walked {{c1::toward}} my house with a special tree.	toward	['təuəd]	karşı, -e doğru	[sound:toward.mp3]	sse_4000
tr380	<img src="wood.jpg" />	{{c1::wood}} is the thing that trees are made of.<br />→ &nbspI put the pieces of {{c1::wood}} in a pile.	wood	[wud]	Odun	[sound:wood.mp3]<br />	sse_4000
tr381	<img src="achieve.jpg" />	To {{c1::achieve}} something is to successfully do it after trying hard.<br />→ &nbspI was happy that I could {{c1::achieve}} my goal	achieve	[ə'ʧiːv]	başarmak	[sound:achieve.mp3]	sse_4000
tr382	<img src="advise.jpg" />	To {{c1::advise}} someone is to tell them what to do.<br />→ &nbspMy mother often {{c1::advise}}s people about their money.	advise	[əd'vaɪz]	öğüt vermek, tavsiye vermek	[sound:advise.mp3]	sse_4000
tr383	<img src="already.jpg" />	If something happens {{c1::already}}, it happens before a certain time.<br />→ &nbspIt is {{c1::already}} time for the movie to start. Let's go in.	already	[ɔːl'redɪ]	zaten	[sound:already.mp3]	sse_4000
